,issue_number,issue_title,description,issue_url,issue_state,creator,labels,owner,component,text,owner_id
20,51,PROPOSAL: Labeling schema for managing issues,"As this project grows, and the number of open issues being tracked grows, a common labeling schema will be helpful to manage the project's issues. Taking some of the best practices at other large open projects I propose the following
- defining an small initial set of reserved labels generally applicable to majority of issues
- defining a reserved label colour for each category of label, ie. Priority labels are Green, component labels are blue. This enables quick location of relevant labels.
- label text should start with the category, ie. not ""Medium"", but ""Pri: Medium"", or ""Comp: VM"" . Helps new people identify purpose quickly
- Reserve a red ""HOT"" or similar red label for drawing attention to Urgent issues.
For the initial set of labels to define ( beyond the Git Default set)
- Priority, - Component, - Type (bug vs. discussion vs enhancement vs question), - Size (fixed unitless values), - JDK Level (as a project that supports multiple JDK API levels, identifying when a issue is unique to only 1 level will be useful), - red ""Hot"" label, - Beginner label to identify easy to take on work for new contributors.
Beyond that initial set, individuals might create their own labels as they find them useful, but conflicting with the project's defined set/colours should be discouraged.",https://github.com/eclipse-openj9/openj9/issues/51,closed,aprenaud,,tajila,,"Bug Title: PROPOSAL: Labeling schema for managing issues
Bug Description: As this project grows, and the number of open issues being tracked grows, a common labeling schema will be helpful to manage the project's issues. Taking some of the best practices at other large open projects I propose the following
- defining an small initial set of reserved labels generally applicable to majority of issues
- defining a reserved label colour for each category of label, ie. Priority labels are Green, component labels are blue. This enables quick location of relevant labels.
- label text should start with the category, ie. not ""Medium"", but ""Pri: Medium"", or ""Comp: VM"" . Helps new people identify purpose quickly
- Reserve a red ""HOT"" or similar red label for drawing attention to Urgent issues.
For the initial set of labels to define ( beyond the Git Default set)
- Priority, - Component, - Type (bug vs. discussion vs enhancement vs question), - Size (fixed unitless values), - JDK Level (as a project that supports multiple JDK API levels, identifying when a issue is unique to only 1 level will be useful), - red ""Hot"" label, - Beginner label to identify easy to take on work for new contributors.
Beyond that initial set, individuals might create their own labels as they find them useful, but conflicting with the project's defined set/colours should be discouraged.",14
22,54,Investigate JVM signal handling functions,"The implementations of all 3 Signal JVM functions:
* `JVM_RegisterSignal`
* `JVM_FindSignal`
* `JVM_RaiseSignal`
Are questionable. All three need to be validated and completed.",https://github.com/eclipse-openj9/openj9/issues/54,closed,mgaudet,"enhancement, comp:vm, doc:externals",hangshao0,comp:vm,"Bug Title: Investigate JVM signal handling functions
Bug Description: The implementations of all 3 Signal JVM functions:
* `JVM_RegisterSignal`
* `JVM_FindSignal`
* `JVM_RaiseSignal`
Are questionable. All three need to be validated and completed.",7
34,87,Build issue due to missing openj9_version_info.h,"Error:
gmake[5]: Entering directory `/apps/was/openj9-openjdk-jdk9/build/linux-x86_64-normal-server-release/vm/util'
cc -DJAVA_SPEC_VERSION=9 -O3 -fno-strict-aliasing -g -MMD -DLINUX -D_REENTRANT -D_FILE_OFFSET_BITS=64 -fPIC -DIPv6_FUNCTION_SUPPORT -DJ9HAMMER -m64 -Wimplicit -Wreturn-type -Werror -I. -I../include -I../oti -I../gc_include -I/apps/was/openj9-openjdk-jdk9/build/linux-x86_64-normal-server-release/vm/omr/gc/include -I../nls -I/apps/was/openj9-openjdk-jdk9/build/linux-x86_64-normal-server-release/vm/omr/include_core -DUT_DIRECT_TRACE_REGISTRATION -DTR_HOST_X86 -DOPENJ9_BUILD -c -o openj9_version.o openj9_version.c
gmake[3]: warning: -jN forced in submake: disabling jobserver mode.
openj9_version.c:27:33: fatal error: openj9_version_info.h: No such file or directory
 #include ""openj9_version_info.h""
gmake[5]: [openj9_version.o] Error 1
gmake[5]: Waiting for unfinished jobs....
Workaround:
diff --git a/runtime/util/openj9_version.c b/runtime/util/openj9_version.c
index dee6a0d..ea50f93 100644
 a/runtime/util/openj9_version.c
 b/runtime/util/openj9_version.c
@@ -22,20 +22,10 @@
 /*The file prints out required version information for Xinternalversion option */
 #include ""openj9_version.h""
-#if defined(OPENJ9_BUILD)
-/*The file collects version information in OpenJ9 build */
-#include ""openj9_version_info.h""
-#endif /* OPENJ9_BUILD */
 void
 j9print_internal_version(J9PortLibrary *portLib) {
 PORT_ACCESS_FROM_PORT(portLib);
-#if defined(OPENJ9_BUILD)
- j9tty_err_printf(PORTLIB, ""Eclipse OpenJ9 %s %s-bit Server VM (%s) from %s-%s JRE (%s), built on %s %s by %s with %s\n"",
- J9PRODUCT_NAME, J9TARGET_CPU_BITS, J9VERSION_STRING, J9TARGET_OS, J9TARGET_CPU_OSARCH,
- J9VERSION_STRING, __DATE__, __TIME__, J9USERNAME, J9COMPILER_VERSION_STRING);
-#else /* OPENJ9_BUILD */
 j9tty_err_printf(PORTLIB, ""internal version not supported\n"");
-#endif /* OPENJ9_BUILD */
 }
This clearly isn't the fix, so not submitting a pull request",https://github.com/eclipse-openj9/openj9/issues/87,closed,FireBurn,"bug, comp:build",keithc-ca,comp:build,"Bug Title: Build issue due to missing openj9_version_info.h
Bug Description: Error:
gmake[5]: Entering directory `/apps/was/openj9-openjdk-jdk9/build/linux-x86_64-normal-server-release/vm/util'
cc -DJAVA_SPEC_VERSION=9 -O3 -fno-strict-aliasing -g -MMD -DLINUX -D_REENTRANT -D_FILE_OFFSET_BITS=64 -fPIC -DIPv6_FUNCTION_SUPPORT -DJ9HAMMER -m64 -Wimplicit -Wreturn-type -Werror -I. -I../include -I../oti -I../gc_include -I/apps/was/openj9-openjdk-jdk9/build/linux-x86_64-normal-server-release/vm/omr/gc/include -I../nls -I/apps/was/openj9-openjdk-jdk9/build/linux-x86_64-normal-server-release/vm/omr/include_core -DUT_DIRECT_TRACE_REGISTRATION -DTR_HOST_X86 -DOPENJ9_BUILD -c -o openj9_version.o openj9_version.c
gmake[3]: warning: -jN forced in submake: disabling jobserver mode.
openj9_version.c:27:33: fatal error: openj9_version_info.h: No such file or directory
 #include ""openj9_version_info.h""
gmake[5]: [openj9_version.o] Error 1
gmake[5]: Waiting for unfinished jobs....
Workaround:
diff --git a/runtime/util/openj9_version.c b/runtime/util/openj9_version.c
index dee6a0d..ea50f93 100644
 a/runtime/util/openj9_version.c
 b/runtime/util/openj9_version.c
@@ -22,20 +22,10 @@
 /*The file prints out required version information for Xinternalversion option */
 #include ""openj9_version.h""
-#if defined(OPENJ9_BUILD)
-/*The file collects version information in OpenJ9 build */
-#include ""openj9_version_info.h""
-#endif /* OPENJ9_BUILD */
 void
 j9print_internal_version(J9PortLibrary *portLib) {
 PORT_ACCESS_FROM_PORT(portLib);
-#if defined(OPENJ9_BUILD)
- j9tty_err_printf(PORTLIB, ""Eclipse OpenJ9 %s %s-bit Server VM (%s) from %s-%s JRE (%s), built on %s %s by %s with %s\n"",
- J9PRODUCT_NAME, J9TARGET_CPU_BITS, J9VERSION_STRING, J9TARGET_OS, J9TARGET_CPU_OSARCH,
- J9VERSION_STRING, __DATE__, __TIME__, J9USERNAME, J9COMPILER_VERSION_STRING);
-#else /* OPENJ9_BUILD */
 j9tty_err_printf(PORTLIB, ""internal version not supported\n"");
-#endif /* OPENJ9_BUILD */
 }
This clearly isn't the fix, so not submitting a pull request",9
36,90,Migrate to CMake buildsystem,"Long running issue to track progress on migrating openj9 from UMA to CMake/
- Platform Support:
 - [x] xLinux
 - [x] pLinux
# Timeline
## ~Nov 23~
- [x] Integrate VMCPTool and NLSTool
 - ~#3675~
## Dec 17
- [x] JDK 11 Extension changes
 - Remaining changes are ready, just need to open PRs. All fairly trivial, should be merged quickly
 - ~class library natives~
 - redirector
 - ~~#3659~~
 - ~#3675~ - ~#4041~
 - ~#4042~
 - ~#4043~
## Dec 21
 - [x] osx
 - ~#3293~
 - ~eclipse/omr#3124~
## March 1
- [ ] DDR support for non-windows platforms
 - ~eclipse/omr#3209~
 - ~eclipse/omr#3308~
 ## March 1
- [ ] stop staging the source files - ~eclipse/omr#3189~
 - ~eclipse/omr#3213~
 - ~#3725~
 - ~#4928~
 - ~#3726~
 - ~#5341~
 - ibmruntimes/openj9-openjdk-jdk11#68
Milestone: First pass of linux x86-64 cmake build modulo any bugs
## March 20
- [ ] Windows support (un-optimized bytecode interpreter)
 - ~eclipse/omr#3677~
 - ~eclipse/omr#3669~
 - ~eclipse/omr#3670~
 - ~#5227~
 - ~#5228~
 - ~#5240~
 - ~#5267~
 - #5268
 - ~#5269~
 - ~#5270~
 - ~#5271~
 - ~#5280~
 - eclipse/omr#3705
 - #5308
## March 22
- [ ] Optimized bytecode interpreter on windows
Milestone: First pass of win x86-64 cmake build modulo any bugs
## April 12
- [ ] AIX Support
- [ ] All supported platforms work on cmake
- [ ] Turn off UMA
## Validation
- TODO: how to validate the cmake build is equivalent to the autotools build?
- Test equivilent build flags between uma and cmake builds
- Testing
- Perf
## Misc TODOS
- [ ] Copyright info
- [ ] Documentation describing how the cmake build is structured",https://github.com/eclipse-openj9/openj9/issues/90,open,dnakamura,comp:build,keithc-ca,comp:build,"Bug Title: Migrate to CMake buildsystem
Bug Description: Long running issue to track progress on migrating openj9 from UMA to CMake/
- Platform Support:
 - [x] xLinux
 - [x] pLinux
# Timeline
## ~Nov 23~
- [x] Integrate VMCPTool and NLSTool
 - ~#3675~
## Dec 17
- [x] JDK 11 Extension changes
 - Remaining changes are ready, just need to open PRs. All fairly trivial, should be merged quickly
 - ~class library natives~
 - redirector
 - ~~#3659~~
 - ~#3675~ - ~#4041~
 - ~#4042~
 - ~#4043~
## Dec 21
 - [x] osx
 - ~#3293~
 - ~eclipse/omr#3124~
## March 1
- [ ] DDR support for non-windows platforms
 - ~eclipse/omr#3209~
 - ~eclipse/omr#3308~
 ## March 1
- [ ] stop staging the source files - ~eclipse/omr#3189~
 - ~eclipse/omr#3213~
 - ~#3725~
 - ~#4928~
 - ~#3726~
 - ~#5341~
 - ibmruntimes/openj9-openjdk-jdk11#68
Milestone: First pass of linux x86-64 cmake build modulo any bugs
## March 20
- [ ] Windows support (un-optimized bytecode interpreter)
 - ~eclipse/omr#3677~
 - ~eclipse/omr#3669~
 - ~eclipse/omr#3670~
 - ~#5227~
 - ~#5228~
 - ~#5240~
 - ~#5267~
 - #5268
 - ~#5269~
 - ~#5270~
 - ~#5271~
 - ~#5280~
 - eclipse/omr#3705
 - #5308
## March 22
- [ ] Optimized bytecode interpreter on windows
Milestone: First pass of win x86-64 cmake build modulo any bugs
## April 12
- [ ] AIX Support
- [ ] All supported platforms work on cmake
- [ ] Turn off UMA
## Validation
- TODO: how to validate the cmake build is equivalent to the autotools build?
- Test equivilent build flags between uma and cmake builds
- Testing
- Perf
## Misc TODOS
- [ ] Copyright info
- [ ] Documentation describing how the cmake build is structured",9
43,113,Trademark symbol for Eclipse OpenJ9,"At the top of [Eclipse OpenJ9's landing page]( it says ""Eclipse OpenJ9"". There is a no trademark symbol next to it as it is on [Eclipse OMR's landing page](
Is this intentional? Either way, we should add an explanation for the difference between OpenJ9 and OMR.",https://github.com/eclipse-openj9/openj9/issues/113,closed,xliang6,question,tajila,,"Bug Title: Trademark symbol for Eclipse OpenJ9
Bug Description: At the top of [Eclipse OpenJ9's landing page]( it says ""Eclipse OpenJ9"". There is a no trademark symbol next to it as it is on [Eclipse OMR's landing page](
Is this intentional? Either way, we should add an explanation for the difference between OpenJ9 and OMR.",14
44,116,Travis PR builds broken,"Travis pull request builds are broken. They time out cloning `openj9-openjdk-jdk9`
Cloning into 'openj9-openjdk-jdk9'...
remote: Counting objects: 565618, done.
remote: Compressing objects: 100% (13/13), done.
Receiving objects: 98% (558063/565618), 776.86 MiB | 160.00 KiB/s The job exceeded the maximum time limit for jobs, and has been terminated.
~~Builds on branches still seem ok~~ I have seen the issue strike on branch builds but much less often than on PR builds",https://github.com/eclipse-openj9/openj9/issues/116,closed,dnakamura,comp:build,tajila,comp:build,"Bug Title: Travis PR builds broken
Bug Description: Travis pull request builds are broken. They time out cloning `openj9-openjdk-jdk9`
Cloning into 'openj9-openjdk-jdk9'...
remote: Counting objects: 565618, done.
remote: Compressing objects: 100% (13/13), done.
Receiving objects: 98% (558063/565618), 776.86 MiB | 160.00 KiB/s The job exceeded the maximum time limit for jobs, and has been terminated.
~~Builds on branches still seem ok~~ I have seen the issue strike on branch builds but much less often than on PR builds",14
45,117,libhyprtshim29.so is unnecessarily loaded,"libhyprtshim29.so is always loaded, but is only needed for IBM's Java 8 builds.",https://github.com/eclipse-openj9/openj9/issues/117,closed,pshipton,"enhancement, comp:vm",tajila,comp:vm,"Bug Title: libhyprtshim29.so is unnecessarily loaded
Bug Description: libhyprtshim29.so is always loaded, but is only needed for IBM's Java 8 builds.",14
47,122,Enable requesting PR builds with dependent changes (Jenkins),"Related #91 #11 #24
 Background
By default, a PR build will pull the openj9 branches of the openj9-openjdk-jdk9 and the openj9-omr repos. Sometimes developers have changes in openj9 that depend on changes they are working on in one or both of the other repos. We therefore need a process to request PR builds which can checkout the PR(s) of the other repo(s).
- A dependent change must be at eclipse/omr, eclipse/openj9-omr or ibmruntimes/openj9-openjdk-jdk9
- A PR with the dependent change must be open at the appropriate repo
- A committer must be able to request an openj9 PR build with dependent changes by supplying the namespace, repo and PR number in the trigger phrase.
 Syntax
 Default
`Jenkins test sanity`
 Dependent change at OMR
`Jenkins test sanity depends eclipse/omr#<PR#>`
 Dependent change at OpenJDK
`Jenkins test sanity depends ibmruntimes/openj9-openjdk-jdk9#<PR#>`
 Dependent change at OMR and OpenJDK
`Jenkins test sanity depends eclipse/omr#<PR#> ibmruntimes/openj9-openjdk-jdk9#<PR#>`
The reason/benefit of supplying the org/repo#PR is that Github will automatically generate a link to the dependent PR in the comment.",https://github.com/eclipse-openj9/openj9/issues/122,closed,AdamBrousseau,comp:build,chengjin01,comp:build,"Bug Title: Enable requesting PR builds with dependent changes (Jenkins)
Bug Description: Related #91 #11 #24
 Background
By default, a PR build will pull the openj9 branches of the openj9-openjdk-jdk9 and the openj9-omr repos. Sometimes developers have changes in openj9 that depend on changes they are working on in one or both of the other repos. We therefore need a process to request PR builds which can checkout the PR(s) of the other repo(s).
- A dependent change must be at eclipse/omr, eclipse/openj9-omr or ibmruntimes/openj9-openjdk-jdk9
- A PR with the dependent change must be open at the appropriate repo
- A committer must be able to request an openj9 PR build with dependent changes by supplying the namespace, repo and PR number in the trigger phrase.
 Syntax
 Default
`Jenkins test sanity`
 Dependent change at OMR
`Jenkins test sanity depends eclipse/omr#<PR#>`
 Dependent change at OpenJDK
`Jenkins test sanity depends ibmruntimes/openj9-openjdk-jdk9#<PR#>`
 Dependent change at OMR and OpenJDK
`Jenkins test sanity depends eclipse/omr#<PR#> ibmruntimes/openj9-openjdk-jdk9#<PR#>`
The reason/benefit of supplying the org/repo#PR is that Github will automatically generate a link to the dependent PR in the comment.",3
48,123,Add README.md to buildenv/jenkins,"At minimum, we should have a readme in the jenkins folder which documents what builds we have and how they run. If it becomes too large we can consider adding a doc folder there too.
related: #91 #122 #175 #176 eclipse/openj9-omr#3 eclipse/openj9-omr#4",https://github.com/eclipse-openj9/openj9/issues/123,closed,AdamBrousseau,"comp:doc, comp:build",adambrousseau,comp:doc,"Bug Title: Add README.md to buildenv/jenkins
Bug Description: At minimum, we should have a readme in the jenkins folder which documents what builds we have and how they run. If it becomes too large we can consider adding a doc folder there too.
related: #91 #122 #175 #176 eclipse/openj9-omr#3 eclipse/openj9-omr#4",0
49,124,Add GC tuning on Idle part of Xtune:virtualized,"JVM idle tuning/optimization is not included as part of Xtune:virtualized. It needs to enabled/set as another separate option(XX:+IdleTuningGcOnIdle). As this option will be beneficial to cloud/virtualized environment specific workloads, it is good to include into Xtune:virtualized optimizations.",https://github.com/eclipse-openj9/openj9/issues/124,closed,Param-S,"enhancement, jdk9, comp:vm",tajila,comp:vm,"Bug Title: Add GC tuning on Idle part of Xtune:virtualized
Bug Description: JVM idle tuning/optimization is not included as part of Xtune:virtualized. It needs to enabled/set as another separate option(XX:+IdleTuningGcOnIdle). As this option will be beneficial to cloud/virtualized environment specific workloads, it is good to include into Xtune:virtualized optimizations.",14
50,126,Attach API: prevent Java VM from attaching to the current VM,"This behaviour can be changed by setting system property jdk.attach.allowAttachSelf to ""true"" or an empty string.",https://github.com/eclipse-openj9/openj9/issues/126,closed,pdbain-ibm,"jdk9, comp:vm",tajila,comp:vm,"Bug Title: Attach API: prevent Java VM from attaching to the current VM
Bug Description: This behaviour can be changed by setting system property jdk.attach.allowAttachSelf to ""true"" or an empty string.",14
